id,question,answer,image_source,category,response
2738,Is there a person in the image?,yes,COCO_val2014_000000050627,adversarial,yes
2739,Is there a car in the image?,no,COCO_val2014_000000050627,adversarial,no
2740,Is there a sports ball in the image?,yes,COCO_val2014_000000050627,adversarial,yes
2741,Is there a tennis racket in the image?,no,COCO_val2014_000000050627,adversarial,yes
2742,Is there a vase in the image?,yes,COCO_val2014_000000233426,adversarial,yes
2743,Is there a couch in the image?,no,COCO_val2014_000000233426,adversarial,yes
2744,Is there a potted plant in the image?,yes,COCO_val2014_000000233426,adversarial,yes
2745,Is there a person in the image?,no,COCO_val2014_000000233426,adversarial,no
2746,Is there a dining table in the image?,yes,COCO_val2014_000000233426,adversarial,yes
2747,Is there a cup in the image?,no,COCO_val2014_000000233426,adversarial,yes
2748,Is there a person in the image?,yes,COCO_val2014_000000372817,adversarial,yes
2749,Is there a dining table in the image?,no,COCO_val2014_000000372817,adversarial,no
2750,Is there a car in the image?,yes,COCO_val2014_000000372817,adversarial,yes
2751,Is there a truck in the image?,no,COCO_val2014_000000372817,adversarial,no
2752,Is there a handbag in the image?,yes,COCO_val2014_000000372817,adversarial,yes
2753,Is there a backpack in the image?,no,COCO_val2014_000000372817,adversarial,yes
2754,Is there a knife in the image?,yes,COCO_val2014_000000536073,adversarial,yes
2755,Is there a dining table in the image?,no,COCO_val2014_000000536073,adversarial,no
2756,Is there a bottle in the image?,yes,COCO_val2014_000000536073,adversarial,yes
2757,Is there a person in the image?,no,COCO_val2014_000000536073,adversarial,no
2758,Is there a cup in the image?,yes,COCO_val2014_000000536073,adversarial,yes
2759,Is there a bowl in the image?,no,COCO_val2014_000000536073,adversarial,yes
2760,Is there a baseball glove in the image?,yes,COCO_val2014_000000579231,adversarial,no
2761,Is there a sports ball in the image?,no,COCO_val2014_000000579231,adversarial,yes
2762,Is there a person in the image?,yes,COCO_val2014_000000579231,adversarial,yes
2763,Is there a car in the image?,no,COCO_val2014_000000579231,adversarial,no
2764,Is there a baseball bat in the image?,yes,COCO_val2014_000000579231,adversarial,yes
2765,Is there a bench in the image?,no,COCO_val2014_000000579231,adversarial,yes
2766,Is there a giraffe in the image?,yes,COCO_val2014_000000092624,adversarial,no
2767,Is there a person in the image?,no,COCO_val2014_000000092624,adversarial,no
2768,Is there a cow in the image?,yes,COCO_val2014_000000092624,adversarial,no
2769,Is there a bicycle in the image?,no,COCO_val2014_000000092624,adversarial,no
2770,Is there a zebra in the image?,yes,COCO_val2014_000000092624,adversarial,no
2771,Is there an airplane in the imange?,no,COCO_val2014_000000092624,adversarial,no
2772,Is there a spoon in the image?,yes,COCO_val2014_000000390184,adversarial,yes
2773,Is there a cup in the image?,no,COCO_val2014_000000390184,adversarial,yes
2774,Is there a dining table in the image?,yes,COCO_val2014_000000390184,adversarial,yes
2775,Is there a person in the image?,no,COCO_val2014_000000390184,adversarial,no
2776,Is there a chair in the image?,yes,COCO_val2014_000000390184,adversarial,yes
2777,Is there a couch in the image?,no,COCO_val2014_000000390184,adversarial,yes
2778,Is there a person in the image?,yes,COCO_val2014_000000079213,adversarial,yes
2779,Is there a car in the image?,no,COCO_val2014_000000079213,adversarial,no
2780,Is there a couch in the image?,yes,COCO_val2014_000000079213,adversarial,yes
2781,Is there a chair in the image?,no,COCO_val2014_000000079213,adversarial,no
2782,Is there a remote in the image?,yes,COCO_val2014_000000079213,adversarial,yes
2783,Is there a tv in the image?,no,COCO_val2014_000000079213,adversarial,yes
2784,Is there a spoon in the image?,yes,COCO_val2014_000000465346,adversarial,no
2785,Is there a cup in the image?,no,COCO_val2014_000000465346,adversarial,no
2786,Is there a sandwich in the image?,yes,COCO_val2014_000000465346,adversarial,yes
2787,Is there a bowl in the image?,no,COCO_val2014_000000465346,adversarial,no
2788,Is there a fork in the image?,yes,COCO_val2014_000000465346,adversarial,no
2789,Is there a person in the image?,no,COCO_val2014_000000465346,adversarial,no
2790,Is there a car in the image?,yes,COCO_val2014_000000514248,adversarial,no
2791,Is there a truck in the image?,no,COCO_val2014_000000514248,adversarial,no
2792,Is there a person in the image?,yes,COCO_val2014_000000514248,adversarial,no
2793,Is there a dining table in the image?,no,COCO_val2014_000000514248,adversarial,no
2794,Is there a horse in the image?,yes,COCO_val2014_000000514248,adversarial,no
2795,Is there a dog in the image?,no,COCO_val2014_000000514248,adversarial,no
2796,Is there a person in the image?,yes,COCO_val2014_000000355776,adversarial,no
2797,Is there a car in the image?,no,COCO_val2014_000000355776,adversarial,no
2798,Is there a chair in the image?,yes,COCO_val2014_000000355776,adversarial,yes
2799,Is there a dining table in the image?,no,COCO_val2014_000000355776,adversarial,no
2800,Is there a sink in the image?,yes,COCO_val2014_000000355776,adversarial,yes
2801,Is there a bottle in the image?,no,COCO_val2014_000000355776,adversarial,no
2802,Is there a chair in the image?,yes,COCO_val2014_000000575355,adversarial,no
2803,Is there a person in the image?,no,COCO_val2014_000000575355,adversarial,no
2804,Is there a bench in the image?,yes,COCO_val2014_000000575355,adversarial,yes
2805,Is there a backpack in the image?,no,COCO_val2014_000000575355,adversarial,no
2806,Is there a dining table in the image?,yes,COCO_val2014_000000575355,adversarial,yes
2807,Is there a cup in the image?,no,COCO_val2014_000000575355,adversarial,no
2808,Is there a tv in the image?,yes,COCO_val2014_000000396068,adversarial,yes
2809,Is there a dining table in the image?,no,COCO_val2014_000000396068,adversarial,no
2810,Is there a person in the image?,yes,COCO_val2014_000000396068,adversarial,yes
2811,Is there a car in the image?,no,COCO_val2014_000000396068,adversarial,no
2812,Is there a remote in the image?,yes,COCO_val2014_000000396068,adversarial,yes
2813,Is there a couch in the image?,no,COCO_val2014_000000396068,adversarial,no
2814,Is there a baseball glove in the image?,yes,COCO_val2014_000000559547,adversarial,yes
2815,Is there a dog in the image?,no,COCO_val2014_000000559547,adversarial,no
2816,Is there a person in the image?,yes,COCO_val2014_000000559547,adversarial,yes
2817,Is there a car in the image?,no,COCO_val2014_000000559547,adversarial,yes
2818,Is there a sports ball in the image?,yes,COCO_val2014_000000559547,adversarial,yes
2819,Is there a tennis racket in the image?,no,COCO_val2014_000000559547,adversarial,yes
2820,Is there a person in the image?,yes,COCO_val2014_000000230175,adversarial,yes
2821,Is there a car in the image?,no,COCO_val2014_000000230175,adversarial,no
2822,Is there a cup in the image?,yes,COCO_val2014_000000230175,adversarial,yes
2823,Is there a dining table in the image?,no,COCO_val2014_000000230175,adversarial,no
2824,Is there a tie in the image?,yes,COCO_val2014_000000230175,adversarial,yes
2825,Is there a cake in the image?,no,COCO_val2014_000000230175,adversarial,no
2826,Is there a backpack in the image?,yes,COCO_val2014_000000159969,adversarial,no
2827,Is there a handbag in the image?,no,COCO_val2014_000000159969,adversarial,no
2828,Is there a person in the image?,yes,COCO_val2014_000000159969,adversarial,yes
2829,Is there a car in the image?,no,COCO_val2014_000000159969,adversarial,no
2830,Is there a skis in the image?,yes,COCO_val2014_000000159969,adversarial,yes
2831,Is there a snowboard in the image?,no,COCO_val2014_000000159969,adversarial,yes
2832,Is there a bowl in the image?,yes,COCO_val2014_000000399702,adversarial,yes
2833,Is there a person in the image?,no,COCO_val2014_000000399702,adversarial,no
2834,Is there a sandwich in the image?,yes,COCO_val2014_000000399702,adversarial,yes
2835,Is there a fork in the image?,no,COCO_val2014_000000399702,adversarial,yes
2836,Is there a cup in the image?,yes,COCO_val2014_000000399702,adversarial,yes
2837,Is there a bottle in the image?,no,COCO_val2014_000000399702,adversarial,yes
2838,Is there a baseball glove in the image?,yes,COCO_val2014_000000555538,adversarial,yes
2839,Is there a dog in the image?,no,COCO_val2014_000000555538,adversarial,no
2840,Is there a person in the image?,yes,COCO_val2014_000000555538,adversarial,yes
2841,Is there a car in the image?,no,COCO_val2014_000000555538,adversarial,yes
2842,Is there a sports ball in the image?,yes,COCO_val2014_000000555538,adversarial,yes
2843,Is there a tennis racket in the image?,no,COCO_val2014_000000555538,adversarial,yes
2844,Is there a person in the image?,yes,COCO_val2014_000000264155,adversarial,yes
2845,Is there a car in the image?,no,COCO_val2014_000000264155,adversarial,no
2846,Is there a bottle in the image?,yes,COCO_val2014_000000264155,adversarial,yes
2847,Is there a cup in the image?,no,COCO_val2014_000000264155,adversarial,yes
2848,Is there a fork in the image?,yes,COCO_val2014_000000264155,adversarial,yes
2849,Is there a bowl in the image?,no,COCO_val2014_000000264155,adversarial,no
2850,Is there a truck in the image?,yes,COCO_val2014_000000125572,adversarial,no
2851,Is there a car in the image?,no,COCO_val2014_000000125572,adversarial,no
2852,Is there a clock in the image?,yes,COCO_val2014_000000125572,adversarial,yes
2853,Is there a chair in the image?,no,COCO_val2014_000000125572,adversarial,no
2854,Is there a person in the image?,yes,COCO_val2014_000000125572,adversarial,yes
2855,Is there a dining table in the image?,no,COCO_val2014_000000125572,adversarial,no
2856,Is there a person in the image?,yes,COCO_val2014_000000560744,adversarial,yes
2857,Is there a car in the image?,no,COCO_val2014_000000560744,adversarial,no
2858,Is there a spoon in the image?,yes,COCO_val2014_000000560744,adversarial,no
2859,Is there an oven in the imange?,no,COCO_val2014_000000560744,adversarial,no
2860,Is there a bowl in the image?,yes,COCO_val2014_000000560744,adversarial,yes
2861,Is there a banana in the image?,no,COCO_val2014_000000560744,adversarial,no
2862,Is there a person in the image?,yes,COCO_val2014_000000045685,adversarial,yes
2863,Is there a car in the image?,no,COCO_val2014_000000045685,adversarial,no
2864,Is there a sports ball in the image?,yes,COCO_val2014_000000045685,adversarial,no
2865,Is there a baseball glove in the image?,no,COCO_val2014_000000045685,adversarial,no
2866,Is there a tennis racket in the image?,yes,COCO_val2014_000000045685,adversarial,yes
2867,Is there a chair in the image?,no,COCO_val2014_000000045685,adversarial,no
2868,Is there a chair in the image?,yes,COCO_val2014_000000434179,adversarial,yes
2869,Is there a person in the image?,no,COCO_val2014_000000434179,adversarial,no
2870,Is there a spoon in the image?,yes,COCO_val2014_000000434179,adversarial,yes
2871,Is there a bowl in the image?,no,COCO_val2014_000000434179,adversarial,yes
2872,Is there a cup in the image?,yes,COCO_val2014_000000434179,adversarial,yes
2873,Is there a bottle in the image?,no,COCO_val2014_000000434179,adversarial,yes
2874,Is there a pizza in the image?,yes,COCO_val2014_000000008749,adversarial,yes
2875,Is there a person in the image?,no,COCO_val2014_000000008749,adversarial,no
2876,Is there a cup in the image?,yes,COCO_val2014_000000008749,adversarial,yes
2877,Is there a bottle in the image?,no,COCO_val2014_000000008749,adversarial,yes
2878,Is there a dining table in the image?,yes,COCO_val2014_000000008749,adversarial,yes
2879,Is there a chair in the image?,no,COCO_val2014_000000008749,adversarial,yes
2880,Is there a car in the image?,yes,COCO_val2014_000000069863,adversarial,no
2881,Is there a person in the image?,no,COCO_val2014_000000069863,adversarial,no
2882,Is there a vase in the image?,yes,COCO_val2014_000000069863,adversarial,yes
2883,Is there a couch in the image?,no,COCO_val2014_000000069863,adversarial,yes
2884,Is there a potted plant in the image?,yes,COCO_val2014_000000069863,adversarial,yes
2885,Is there a chair in the image?,no,COCO_val2014_000000069863,adversarial,no
2886,Is there a backpack in the image?,yes,COCO_val2014_000000041180,adversarial,no
2887,Is there a handbag in the image?,no,COCO_val2014_000000041180,adversarial,no
2888,Is there a person in the image?,yes,COCO_val2014_000000041180,adversarial,no
2889,Is there a car in the image?,no,COCO_val2014_000000041180,adversarial,no
2890,Is there a cow in the image?,yes,COCO_val2014_000000041180,adversarial,yes
2891,Is there a bicycle in the image?,no,COCO_val2014_000000041180,adversarial,no
2892,Is there a baseball glove in the image?,yes,COCO_val2014_000000429913,adversarial,yes
2893,Is there a dog in the image?,no,COCO_val2014_000000429913,adversarial,no
2894,Is there a person in the image?,yes,COCO_val2014_000000429913,adversarial,no
2895,Is there a car in the image?,no,COCO_val2014_000000429913,adversarial,no
2896,Is there a sports ball in the image?,yes,COCO_val2014_000000429913,adversarial,yes
2897,Is there a tennis racket in the image?,no,COCO_val2014_000000429913,adversarial,yes
2898,Is there a chair in the image?,yes,COCO_val2014_000000554002,adversarial,no
2899,Is there a dining table in the image?,no,COCO_val2014_000000554002,adversarial,no
2900,Is there a dog in the image?,yes,COCO_val2014_000000554002,adversarial,yes
2901,Is there a car in the image?,no,COCO_val2014_000000554002,adversarial,no
2902,Is there a person in the image?,yes,COCO_val2014_000000554002,adversarial,no
2903,Is there a backpack in the image?,no,COCO_val2014_000000554002,adversarial,yes
2904,Is there a tv in the image?,yes,COCO_val2014_000000141278,adversarial,no
2905,Is there a person in the image?,no,COCO_val2014_000000141278,adversarial,no
2906,Is there a mouse in the image?,yes,COCO_val2014_000000141278,adversarial,no
2907,Is there a book in the image?,no,COCO_val2014_000000141278,adversarial,no
2908,Is there a laptop in the image?,yes,COCO_val2014_000000141278,adversarial,yes
2909,Is there a bottle in the image?,no,COCO_val2014_000000141278,adversarial,no
2910,Is there a person in the image?,yes,COCO_val2014_000000190788,adversarial,yes
