id,question,answer,image_source,category,response
1416,Is there a truck in the image?,yes,COCO_val2014_000000424585,adversarial,yes
1417,Is there a traffic light in the image?,no,COCO_val2014_000000424585,adversarial,no
1418,Is there a car in the image?,yes,COCO_val2014_000000424585,adversarial,yes
1419,Is there a bus in the image?,no,COCO_val2014_000000424585,adversarial,no
1420,Is there a person in the image?,yes,COCO_val2014_000000424585,adversarial,no
1421,Is there a dining table in the image?,no,COCO_val2014_000000424585,adversarial,no
1422,Is there a clock in the image?,yes,COCO_val2014_000000100215,adversarial,yes
1423,Is there a person in the image?,no,COCO_val2014_000000100215,adversarial,no
1424,Is there a bed in the image?,yes,COCO_val2014_000000100215,adversarial,yes
1425,Is there a book in the image?,no,COCO_val2014_000000100215,adversarial,yes
1426,Is there a bottle in the image?,yes,COCO_val2014_000000100215,adversarial,yes
1427,Is there a dining table in the image?,no,COCO_val2014_000000100215,adversarial,no
1428,Is there a tv in the image?,yes,COCO_val2014_000000017379,adversarial,yes
1429,Is there a dining table in the image?,no,COCO_val2014_000000017379,adversarial,no
1430,Is there a sink in the image?,yes,COCO_val2014_000000017379,adversarial,yes
1431,Is there a bottle in the image?,no,COCO_val2014_000000017379,adversarial,no
1432,Is there a person in the image?,yes,COCO_val2014_000000017379,adversarial,no
1433,Is there a car in the image?,no,COCO_val2014_000000017379,adversarial,no
1434,Is there a bowl in the image?,yes,COCO_val2014_000000511622,adversarial,yes
1435,Is there a dining table in the image?,no,COCO_val2014_000000511622,adversarial,no
1436,Is there a scissors in the image?,yes,COCO_val2014_000000511622,adversarial,no
1437,Is there a bottle in the image?,no,COCO_val2014_000000511622,adversarial,yes
1438,Is there a person in the image?,yes,COCO_val2014_000000511622,adversarial,yes
1439,Is there a car in the image?,no,COCO_val2014_000000511622,adversarial,no
1440,Is there a tv in the image?,yes,COCO_val2014_000000407386,adversarial,no
1441,Is there a person in the image?,no,COCO_val2014_000000407386,adversarial,no
1442,Is there a laptop in the image?,yes,COCO_val2014_000000407386,adversarial,yes
1443,Is there a mouse in the image?,no,COCO_val2014_000000407386,adversarial,no
1444,Is there a dining table in the image?,yes,COCO_val2014_000000407386,adversarial,no
1445,Is there a cup in the image?,no,COCO_val2014_000000407386,adversarial,no
1446,Is there a spoon in the image?,yes,COCO_val2014_000000039516,adversarial,yes
1447,Is there a cup in the image?,no,COCO_val2014_000000039516,adversarial,yes
1448,Is there an orange in the imange?,yes,COCO_val2014_000000039516,adversarial,yes
1449,Is there a person in the image?,no,COCO_val2014_000000039516,adversarial,no
1450,Is there a cake in the image?,yes,COCO_val2014_000000039516,adversarial,yes
1451,Is there a dining table in the image?,no,COCO_val2014_000000039516,adversarial,yes
1452,Is there a sink in the image?,yes,COCO_val2014_000000018918,adversarial,yes
1453,Is there a bottle in the image?,no,COCO_val2014_000000018918,adversarial,no
1454,Is there a bowl in the image?,yes,COCO_val2014_000000018918,adversarial,yes
1455,Is there a cup in the image?,no,COCO_val2014_000000018918,adversarial,no
1456,Is there an oven in the imange?,yes,COCO_val2014_000000018918,adversarial,yes
1457,Is there a person in the image?,no,COCO_val2014_000000018918,adversarial,no
1458,Is there a person in the image?,yes,COCO_val2014_000000115626,adversarial,yes
1459,Is there a car in the image?,no,COCO_val2014_000000115626,adversarial,no
1460,Is there a motorcycle in the image?,yes,COCO_val2014_000000115626,adversarial,yes
1461,Is there a bicycle in the image?,no,COCO_val2014_000000115626,adversarial,no
1462,Is there a parking meter in the image?,yes,COCO_val2014_000000115626,adversarial,yes
1463,Is there a truck in the image?,no,COCO_val2014_000000115626,adversarial,no
1464,Is there a traffic light in the image?,yes,COCO_val2014_000000391735,adversarial,yes
1465,Is there a car in the image?,no,COCO_val2014_000000391735,adversarial,yes
1466,Is there a toothbrush in the image?,yes,COCO_val2014_000000391735,adversarial,yes
1467,Is there a sink in the image?,no,COCO_val2014_000000391735,adversarial,yes
1468,Is there a person in the image?,yes,COCO_val2014_000000391735,adversarial,yes
1469,Is there a dining table in the image?,no,COCO_val2014_000000391735,adversarial,no
1470,Is there a chair in the image?,yes,COCO_val2014_000000236370,adversarial,yes
1471,Is there a dining table in the image?,no,COCO_val2014_000000236370,adversarial,yes
1472,Is there a person in the image?,yes,COCO_val2014_000000236370,adversarial,yes
1473,Is there a car in the image?,no,COCO_val2014_000000236370,adversarial,no
1474,Is there a book in the image?,yes,COCO_val2014_000000236370,adversarial,yes
1475,Is there a tv in the image?,no,COCO_val2014_000000236370,adversarial,yes
1476,Is there a snowboard in the image?,yes,COCO_val2014_000000463542,adversarial,yes
1477,Is there a backpack in the image?,no,COCO_val2014_000000463542,adversarial,yes
1478,Is there a skis in the image?,yes,COCO_val2014_000000463542,adversarial,yes
1479,Is there a dog in the image?,no,COCO_val2014_000000463542,adversarial,no
1480,Is there a person in the image?,yes,COCO_val2014_000000463542,adversarial,no
1481,Is there a car in the image?,no,COCO_val2014_000000463542,adversarial,no
1482,Is there a person in the image?,yes,COCO_val2014_000000377352,adversarial,yes
1483,Is there a dining table in the image?,no,COCO_val2014_000000377352,adversarial,no
1484,Is there a motorcycle in the image?,yes,COCO_val2014_000000377352,adversarial,yes
1485,Is there a truck in the image?,no,COCO_val2014_000000377352,adversarial,yes
1486,Is there a car in the image?,yes,COCO_val2014_000000377352,adversarial,yes
1487,Is there a bus in the image?,no,COCO_val2014_000000377352,adversarial,no
1488,Is there a snowboard in the image?,yes,COCO_val2014_000000302405,adversarial,yes
1489,Is there a skis in the image?,no,COCO_val2014_000000302405,adversarial,yes
1490,Is there a backpack in the image?,yes,COCO_val2014_000000302405,adversarial,no
1491,Is there a handbag in the image?,no,COCO_val2014_000000302405,adversarial,no
1492,Is there a person in the image?,yes,COCO_val2014_000000302405,adversarial,yes
1493,Is there a car in the image?,no,COCO_val2014_000000302405,adversarial,no
1494,Is there a baseball glove in the image?,yes,COCO_val2014_000000554328,adversarial,yes
1495,Is there a baseball bat in the image?,no,COCO_val2014_000000554328,adversarial,yes
1496,Is there a person in the image?,yes,COCO_val2014_000000554328,adversarial,yes
1497,Is there a car in the image?,no,COCO_val2014_000000554328,adversarial,no
1498,Is there a sports ball in the image?,yes,COCO_val2014_000000554328,adversarial,no
1499,Is there a tennis racket in the image?,no,COCO_val2014_000000554328,adversarial,yes
1500,Is there a spoon in the image?,yes,COCO_val2014_000000384040,adversarial,yes
1501,Is there a bowl in the image?,no,COCO_val2014_000000384040,adversarial,yes
1502,Is there a dining table in the image?,yes,COCO_val2014_000000384040,adversarial,yes
1503,Is there a person in the image?,no,COCO_val2014_000000384040,adversarial,no
1504,Is there a knife in the image?,yes,COCO_val2014_000000384040,adversarial,yes
1505,Is there a cake in the image?,no,COCO_val2014_000000384040,adversarial,no
1506,Is there a clock in the image?,yes,COCO_val2014_000000023731,adversarial,no
1507,Is there a person in the image?,no,COCO_val2014_000000023731,adversarial,no
1508,Is there a dining table in the image?,yes,COCO_val2014_000000023731,adversarial,yes
1509,Is there a cup in the image?,no,COCO_val2014_000000023731,adversarial,no
1510,Is there a chair in the image?,yes,COCO_val2014_000000023731,adversarial,yes
1511,Is there a couch in the image?,no,COCO_val2014_000000023731,adversarial,no
1512,Is there a person in the image?,yes,COCO_val2014_000000463640,adversarial,yes
1513,Is there a car in the image?,no,COCO_val2014_000000463640,adversarial,no
1514,Is there a wine glass in the image?,yes,COCO_val2014_000000463640,adversarial,yes
1515,Is there a cup in the image?,no,COCO_val2014_000000463640,adversarial,yes
1516,Is there a dining table in the image?,yes,COCO_val2014_000000463640,adversarial,yes
1517,Is there a chair in the image?,no,COCO_val2014_000000463640,adversarial,yes
1518,Is there a potted plant in the image?,yes,COCO_val2014_000000365822,adversarial,yes
1519,Is there a person in the image?,no,COCO_val2014_000000365822,adversarial,no
1520,Is there a bottle in the image?,yes,COCO_val2014_000000365822,adversarial,yes
1521,Is there a dining table in the image?,no,COCO_val2014_000000365822,adversarial,no
1522,Is there a chair in the image?,yes,COCO_val2014_000000365822,adversarial,yes
1523,Is there a couch in the image?,no,COCO_val2014_000000365822,adversarial,no
1524,Is there a baseball glove in the image?,yes,COCO_val2014_000000524979,adversarial,yes
1525,Is there a baseball bat in the image?,no,COCO_val2014_000000524979,adversarial,yes
1526,Is there a person in the image?,yes,COCO_val2014_000000524979,adversarial,yes
1527,Is there a car in the image?,no,COCO_val2014_000000524979,adversarial,no
1528,Is there a sports ball in the image?,yes,COCO_val2014_000000524979,adversarial,yes
1529,Is there a tennis racket in the image?,no,COCO_val2014_000000524979,adversarial,yes
1530,Is there a handbag in the image?,yes,COCO_val2014_000000070813,adversarial,no
1531,Is there a person in the image?,no,COCO_val2014_000000070813,adversarial,no
1532,Is there a bed in the image?,yes,COCO_val2014_000000070813,adversarial,yes
1533,Is there a book in the image?,no,COCO_val2014_000000070813,adversarial,no
1534,Is there a bottle in the image?,yes,COCO_val2014_000000070813,adversarial,yes
1535,Is there a cup in the image?,no,COCO_val2014_000000070813,adversarial,yes
1536,Is there a sandwich in the image?,yes,COCO_val2014_000000318209,adversarial,yes
1537,Is there a cup in the image?,no,COCO_val2014_000000318209,adversarial,yes
1538,Is there a fork in the image?,yes,COCO_val2014_000000318209,adversarial,yes
1539,Is there a person in the image?,no,COCO_val2014_000000318209,adversarial,no
1540,Is there a dining table in the image?,yes,COCO_val2014_000000318209,adversarial,yes
1541,Is there a chair in the image?,no,COCO_val2014_000000318209,adversarial,yes
1542,Is there a bird in the image?,yes,COCO_val2014_000000016775,adversarial,yes
1543,Is there a car in the image?,no,COCO_val2014_000000016775,adversarial,no
1544,Is there a truck in the image?,yes,COCO_val2014_000000016775,adversarial,yes
1545,Is there a traffic light in the image?,no,COCO_val2014_000000016775,adversarial,yes
1546,Is there a person in the image?,yes,COCO_val2014_000000016775,adversarial,no
1547,Is there a dining table in the image?,no,COCO_val2014_000000016775,adversarial,yes
1548,Is there a truck in the image?,yes,COCO_val2014_000000015338,adversarial,yes
1549,Is there a traffic light in the image?,no,COCO_val2014_000000015338,adversarial,yes
1550,Is there a person in the image?,yes,COCO_val2014_000000015338,adversarial,no
1551,Is there a dining table in the image?,no,COCO_val2014_000000015338,adversarial,no
1552,Is there a sports ball in the image?,yes,COCO_val2014_000000015338,adversarial,yes
1553,Is there a tennis racket in the image?,no,COCO_val2014_000000015338,adversarial,yes
1554,Is there a backpack in the image?,yes,COCO_val2014_000000441156,adversarial,yes
1555,Is there a skis in the image?,no,COCO_val2014_000000441156,adversarial,no
1556,Is there a person in the image?,yes,COCO_val2014_000000441156,adversarial,yes
1557,Is there a car in the image?,no,COCO_val2014_000000441156,adversarial,no
1558,Is there an elephant in the imange?,yes,COCO_val2014_000000441156,adversarial,yes
1559,Is there a dining table in the image?,no,COCO_val2014_000000441156,adversarial,no
1560,Is there a person in the image?,yes,COCO_val2014_000000408757,adversarial,yes
1561,Is there a car in the image?,no,COCO_val2014_000000408757,adversarial,no
1562,Is there a kite in the image?,yes,COCO_val2014_000000408757,adversarial,yes
1563,Is there a surfboard in the image?,no,COCO_val2014_000000408757,adversarial,no
1564,Is there an umbrella in the imange?,yes,COCO_val2014_000000408757,adversarial,yes
1565,Is there a handbag in the image?,no,COCO_val2014_000000408757,adversarial,no
1566,Is there a person in the image?,yes,COCO_val2014_000000550691,adversarial,no
1567,Is there a dining table in the image?,no,COCO_val2014_000000550691,adversarial,no
1568,Is there a car in the image?,yes,COCO_val2014_000000550691,adversarial,yes
1569,Is there a truck in the image?,no,COCO_val2014_000000550691,adversarial,yes
1570,Is there a bus in the image?,yes,COCO_val2014_000000550691,adversarial,yes
1571,Is there a traffic light in the image?,no,COCO_val2014_000000550691,adversarial,yes
1572,Is there a banana in the image?,yes,COCO_val2014_000000204100,adversarial,yes
1573,Is there a dining table in the image?,no,COCO_val2014_000000204100,adversarial,no
1574,Is there a person in the image?,yes,COCO_val2014_000000204100,adversarial,yes
1575,Is there a car in the image?,no,COCO_val2014_000000204100,adversarial,no
1576,Is there a bowl in the image?,yes,COCO_val2014_000000204100,adversarial,yes
1577,Is there a cup in the image?,no,COCO_val2014_000000204100,adversarial,yes
1578,Is there a person in the image?,yes,COCO_val2014_000000468169,adversarial,yes
1579,Is there a car in the image?,no,COCO_val2014_000000468169,adversarial,no
1580,Is there a bench in the image?,yes,COCO_val2014_000000468169,adversarial,yes
1581,Is there a dining table in the image?,no,COCO_val2014_000000468169,adversarial,no
1582,Is there a sports ball in the image?,yes,COCO_val2014_000000468169,adversarial,no
1583,Is there a tennis racket in the image?,no,COCO_val2014_000000468169,adversarial,no
1584,Is there a bowl in the image?,yes,COCO_val2014_000000198312,adversarial,no
1585,Is there a cup in the image?,no,COCO_val2014_000000198312,adversarial,yes
1586,Is there a couch in the image?,yes,COCO_val2014_000000198312,adversarial,yes
