id,question,answer,image_source,category,response
1897,Is there a person in the image?,no,COCO_val2014_000000031971,adversarial,no
1898,Is there a bed in the image?,yes,COCO_val2014_000000031971,adversarial,yes
1899,Is there a dining table in the image?,no,COCO_val2014_000000031971,adversarial,yes
1900,Is there a book in the image?,yes,COCO_val2014_000000031971,adversarial,yes
1901,Is there a tv in the image?,no,COCO_val2014_000000031971,adversarial,yes
1902,Is there a snowboard in the image?,yes,COCO_val2014_000000418680,adversarial,yes
1903,Is there a backpack in the image?,no,COCO_val2014_000000418680,adversarial,yes
1904,Is there a person in the image?,yes,COCO_val2014_000000418680,adversarial,yes
1905,Is there a car in the image?,no,COCO_val2014_000000418680,adversarial,no
1906,Is there a skis in the image?,yes,COCO_val2014_000000418680,adversarial,yes
1907,Is there a dog in the image?,no,COCO_val2014_000000418680,adversarial,no
1908,Is there a person in the image?,yes,COCO_val2014_000000459680,adversarial,yes
1909,Is there a car in the image?,no,COCO_val2014_000000459680,adversarial,no
1910,Is there an orange in the imange?,yes,COCO_val2014_000000459680,adversarial,yes
1911,Is there a dining table in the image?,no,COCO_val2014_000000459680,adversarial,no
1912,Is there an umbrella in the imange?,yes,COCO_val2014_000000459680,adversarial,yes
1913,Is there a handbag in the image?,no,COCO_val2014_000000459680,adversarial,no
1914,Is there a bowl in the image?,yes,COCO_val2014_000000196462,adversarial,yes
1915,Is there a dining table in the image?,no,COCO_val2014_000000196462,adversarial,yes
1916,Is there a fork in the image?,yes,COCO_val2014_000000196462,adversarial,yes
1917,Is there a person in the image?,no,COCO_val2014_000000196462,adversarial,no
1918,Is there a cup in the image?,yes,COCO_val2014_000000196462,adversarial,yes
1919,Is there a bottle in the image?,no,COCO_val2014_000000196462,adversarial,yes
1920,Is there a dog in the image?,yes,COCO_val2014_000000276693,adversarial,yes
1921,Is there a car in the image?,no,COCO_val2014_000000276693,adversarial,no
1922,Is there a person in the image?,yes,COCO_val2014_000000276693,adversarial,yes
1923,Is there a dining table in the image?,no,COCO_val2014_000000276693,adversarial,no
1924,Is there a skis in the image?,yes,COCO_val2014_000000276693,adversarial,yes
1925,Is there a snowboard in the image?,no,COCO_val2014_000000276693,adversarial,yes
1926,Is there a person in the image?,yes,COCO_val2014_000000356424,adversarial,yes
1927,Is there a handbag in the image?,no,COCO_val2014_000000356424,adversarial,no
1928,Is there a car in the image?,yes,COCO_val2014_000000356424,adversarial,no
1929,Is there a truck in the image?,no,COCO_val2014_000000356424,adversarial,no
1930,Is there a bottle in the image?,yes,COCO_val2014_000000356424,adversarial,yes
1931,Is there a spoon in the image?,no,COCO_val2014_000000356424,adversarial,yes
1932,Is there a person in the image?,yes,COCO_val2014_000000505335,adversarial,yes
1933,Is there a car in the image?,no,COCO_val2014_000000505335,adversarial,no
1934,Is there a bottle in the image?,yes,COCO_val2014_000000505335,adversarial,no
1935,Is there a dining table in the image?,no,COCO_val2014_000000505335,adversarial,no
1936,Is there an umbrella in the imange?,yes,COCO_val2014_000000505335,adversarial,yes
1937,Is there a handbag in the image?,no,COCO_val2014_000000505335,adversarial,no
1938,Is there a person in the image?,yes,COCO_val2014_000000172342,adversarial,yes
1939,Is there a car in the image?,no,COCO_val2014_000000172342,adversarial,no
1940,Is there a spoon in the image?,yes,COCO_val2014_000000172342,adversarial,yes
1941,Is there a knife in the image?,no,COCO_val2014_000000172342,adversarial,yes
1942,Is there a bowl in the image?,yes,COCO_val2014_000000172342,adversarial,yes
1943,Is there a banana in the image?,no,COCO_val2014_000000172342,adversarial,no
1944,Is there a truck in the image?,yes,COCO_val2014_000000384970,adversarial,no
1945,Is there a traffic light in the image?,no,COCO_val2014_000000384970,adversarial,no
1946,Is there a person in the image?,yes,COCO_val2014_000000384970,adversarial,no
1947,Is there a dining table in the image?,no,COCO_val2014_000000384970,adversarial,no
1948,Is there a car in the image?,yes,COCO_val2014_000000384970,adversarial,yes
1949,Is there a bus in the image?,no,COCO_val2014_000000384970,adversarial,no
1950,Is there a wine glass in the image?,yes,COCO_val2014_000000572260,adversarial,no
1951,Is there a person in the image?,no,COCO_val2014_000000572260,adversarial,no
1952,Is there a teddy bear in the image?,yes,COCO_val2014_000000572260,adversarial,yes
1953,Is there a bear in the image?,no,COCO_val2014_000000572260,adversarial,yes
1954,Is there an apple in the imange?,yes,COCO_val2014_000000572260,adversarial,no
1955,Is there a dining table in the image?,no,COCO_val2014_000000572260,adversarial,no
1956,Is there a person in the image?,yes,COCO_val2014_000000418471,adversarial,yes
1957,Is there a car in the image?,no,COCO_val2014_000000418471,adversarial,yes
1958,Is there a dining table in the image?,yes,COCO_val2014_000000418471,adversarial,yes
1959,Is there a bottle in the image?,no,COCO_val2014_000000418471,adversarial,yes
1960,Is there a chair in the image?,yes,COCO_val2014_000000418471,adversarial,yes
1961,Is there a couch in the image?,no,COCO_val2014_000000418471,adversarial,yes
1962,Is there a banana in the image?,yes,COCO_val2014_000000379404,adversarial,yes
1963,Is there a bowl in the image?,no,COCO_val2014_000000379404,adversarial,yes
1964,Is there a sandwich in the image?,yes,COCO_val2014_000000379404,adversarial,yes
1965,Is there a cup in the image?,no,COCO_val2014_000000379404,adversarial,yes
1966,Is there a dining table in the image?,yes,COCO_val2014_000000379404,adversarial,yes
1967,Is there a person in the image?,no,COCO_val2014_000000379404,adversarial,no
1968,Is there a traffic light in the image?,yes,COCO_val2014_000000044801,adversarial,yes
1969,Is there a backpack in the image?,no,COCO_val2014_000000044801,adversarial,no
1970,Is there a person in the image?,yes,COCO_val2014_000000044801,adversarial,yes
1971,Is there a dining table in the image?,no,COCO_val2014_000000044801,adversarial,no
1972,Is there a truck in the image?,yes,COCO_val2014_000000044801,adversarial,yes
1973,Is there a handbag in the image?,no,COCO_val2014_000000044801,adversarial,yes
1974,Is there a person in the image?,yes,COCO_val2014_000000293564,adversarial,yes
1975,Is there a car in the image?,no,COCO_val2014_000000293564,adversarial,yes
1976,Is there a surfboard in the image?,yes,COCO_val2014_000000293564,adversarial,yes
1977,Is there a kite in the image?,no,COCO_val2014_000000293564,adversarial,yes
1978,Is there an umbrella in the imange?,yes,COCO_val2014_000000293564,adversarial,yes
1979,Is there a handbag in the image?,no,COCO_val2014_000000293564,adversarial,yes
1980,Is there a banana in the image?,yes,COCO_val2014_000000452297,adversarial,yes
1981,Is there a dining table in the image?,no,COCO_val2014_000000452297,adversarial,yes
1982,Is there a spoon in the image?,yes,COCO_val2014_000000452297,adversarial,yes
1983,Is there a bottle in the image?,no,COCO_val2014_000000452297,adversarial,yes
1984,Is there a bowl in the image?,yes,COCO_val2014_000000452297,adversarial,yes
1985,Is there a person in the image?,no,COCO_val2014_000000452297,adversarial,no
1986,Is there a fire hydrant in the image?,yes,COCO_val2014_000000543393,adversarial,yes
1987,Is there a person in the image?,no,COCO_val2014_000000543393,adversarial,no
1988,Is there a car in the image?,yes,COCO_val2014_000000543393,adversarial,yes
1989,Is there a truck in the image?,no,COCO_val2014_000000543393,adversarial,no
1990,Is there a stop sign in the image?,yes,COCO_val2014_000000543393,adversarial,yes
1991,Is there a traffic light in the image?,no,COCO_val2014_000000543393,adversarial,yes
1992,Is there a truck in the image?,yes,COCO_val2014_000000172648,adversarial,yes
1993,Is there a traffic light in the image?,no,COCO_val2014_000000172648,adversarial,yes
1994,Is there a car in the image?,yes,COCO_val2014_000000172648,adversarial,yes
1995,Is there a bus in the image?,no,COCO_val2014_000000172648,adversarial,no
1996,Is there a person in the image?,yes,COCO_val2014_000000172648,adversarial,yes
1997,Is there a dining table in the image?,no,COCO_val2014_000000172648,adversarial,no
1998,Is there a traffic light in the image?,yes,COCO_val2014_000000308907,adversarial,yes
1999,Is there a car in the image?,no,COCO_val2014_000000308907,adversarial,yes
